proc_ym,proc_ymd,mcode,lecture_type,event,action,object_type,object_name,object_description,referrer_type,referrer_name,referrer_description,referrer_extensions_contentid,eventtime_kst,caliper_timestamp,data_source,yyyy,mm,dd
8370,202201,20220103.0,T0NE31U04001,T_WINTER_B,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,과목별학교공부_과학_3학년_겨울방학_+전체,,,2022-01-03 19:27:17.489,2022-01-03 19:27:17.489,e_navigation,2022.0,1.0,3.0
8371,202201,20220103.0,T0NE31U04001,T_WINTER_B,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,과목별학교공부_과학_3학년_겨울방학_+전체,,,2022-01-03 19:27:18.139,2022-01-03 19:27:18.139,e_navigation,2022.0,1.0,3.0
8372,202201,20220103.0,T0NE31U04001,T_WINTER_B,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,과목별학교공부_과학_3학년_겨울방학_+전체,,,2022-01-03 19:27:18.569,2022-01-03 19:27:18.569,e_navigation,2022.0,1.0,3.0
8373,202201,20220103.0,T0NE31U04001,T_WINTER_B,NavigationEvent,NavigatedTo,DigitalResource,호기심 쏙쏙,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0NE31U04001,2022-01-03 19:27:32.856,2022-01-03 19:27:32.856,e_navigation,2022.0,1.0,3.0
8374,202201,20220103.0,T0NE31U05001,T_WINTER_B,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,과목별학교공부_과학_3학년_겨울방학_+전체,,,2022-01-03 19:34:18.024,2022-01-03 19:34:18.024,e_navigation,2022.0,1.0,3.0
8375,202201,20220103.0,T0NE31U05001,T_WINTER_B,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,과목별학교공부_과학_3학년_겨울방학_+전체,,,2022-01-03 19:34:18.696,2022-01-03 19:34:18.696,e_navigation,2022.0,1.0,3.0
8376,202201,20220103.0,T0NE31U05001,T_WINTER_B,NavigationEvent,NavigatedTo,DigitalResource,호기심 쏙쏙,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0NE31U05001,2022-01-03 19:34:27.298,2022-01-03 19:34:27.298,e_navigation,2022.0,1.0,3.0
8377,202201,20220103.0,,,NavigationEvent,NavigatedTo,WebPage,과목별학교공부_과학_3학년_겨울방학_3단원,,WebPage,과목별학교공부_과학_3학년_겨울방학_+전체,,,2022-01-03 19:39:29.301,2022-01-03 19:39:29.301,e_navigation,2022.0,1.0,3.0
8378,202201,20220103.0,,,NavigationEvent,NavigatedTo,WebPage,과목별학교공부_과학_3학년_겨울방학_*단원,,WebPage,과목별학교공부_과학_3학년_겨울방학_3단원,,,2022-01-03 19:39:35.297,2022-01-03 19:39:35.297,e_navigation,2022.0,1.0,3.0
8379,202201,20220103.0,T0NE31U04001,T_WINTER_B,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,과목별학교공부_과학_3학년_겨울방학_*단원,,,2022-01-03 19:39:35.882,2022-01-03 19:39:35.882,e_navigation,2022.0,1.0,3.0
8380,202201,20220103.0,T0NE31U06001,T_WINTER_B,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,과목별학교공부_과학_3학년_겨울방학_*단원,,,2022-01-03 19:39:36.487,2022-01-03 19:39:36.487,e_navigation,2022.0,1.0,3.0
8381,202201,20220103.0,T0NE31U04001,T_WINTER_B,NavigationEvent,NavigatedTo,DigitalResource,호기심 쏙쏙,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0NE31U04001,2022-01-03 19:39:44.556,2022-01-03 19:39:44.556,e_navigation,2022.0,1.0,3.0
8382,202201,20220103.0,,,NavigationEvent,NavigatedTo,WebPage,과목별학교공부_과학_3학년_겨울방학_4단원,,WebPage,과목별학교공부_과학_3학년_겨울방학_*단원,,,2022-01-03 19:42:22.184,2022-01-03 19:42:22.184,e_navigation,2022.0,1.0,3.0
8383,202201,20220103.0,,,NavigationEvent,NavigatedTo,WebPage,과목별학교공부_과학_3학년_겨울방학_1단원,,WebPage,과목별학교공부_과학_3학년_겨울방학_4단원,,,2022-01-03 19:42:29.075,2022-01-03 19:42:29.075,e_navigation,2022.0,1.0,3.0
8384,202201,20220103.0,,,NavigationEvent,NavigatedTo,WebPage,과목별학교공부_과학_3학년_겨울방학_2단원,,WebPage,과목별학교공부_과학_3학년_겨울방학_1단원,,,2022-01-03 19:42:31.749,2022-01-03 19:42:31.749,e_navigation,2022.0,1.0,3.0
8385,202201,20220103.0,T0NE31U02001,T_WINTER_B,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,과목별학교공부_과학_3학년_겨울방학_2단원,,,2022-01-03 19:42:36.508,2022-01-03 19:42:36.508,e_navigation,2022.0,1.0,3.0
8386,202201,20220103.0,T0NE31U02001,T_WINTER_B,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,과목별학교공부_과학_3학년_겨울방학_2단원,,,2022-01-03 19:42:37.180,2022-01-03 19:42:37.180,e_navigation,2022.0,1.0,3.0
8387,202201,20220103.0,T0NE31U02001,T_WINTER_B,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,과목별학교공부_과학_3학년_겨울방학_2단원,,,2022-01-03 19:42:37.669,2022-01-03 19:42:37.669,e_navigation,2022.0,1.0,3.0
8388,202201,20220103.0,T0NE31U02001,T_WINTER_B,NavigationEvent,NavigatedTo,DigitalResource,호기심 쏙쏙,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0NE31U02001,2022-01-03 19:42:44.986,2022-01-03 19:42:44.986,e_navigation,2022.0,1.0,3.0
8389,202201,20220103.0,,,NavigationEvent,NavigatedTo,WebPage,과목별학교공부_과학_3학년_겨울방학_*단원,,WebPage,과목별학교공부_과학_3학년_겨울방학_2단원,,,2022-01-03 19:43:04.246,2022-01-03 19:43:04.246,e_navigation,2022.0,1.0,3.0
8390,202201,20220103.0,,,NavigationEvent,NavigatedTo,WebPage,과목별학교공부_과학_3학년_겨울방학_3단원,,WebPage,과목별학교공부_과학_3학년_겨울방학_*단원,,,2022-01-03 19:43:07.685,2022-01-03 19:43:07.685,e_navigation,2022.0,1.0,3.0
8391,202201,20220103.0,,,NavigationEvent,NavigatedTo,WebPage,과목별학교공부_과학_3학년_겨울방학_+전체,,WebPage,과목별학교공부_과학_3학년_겨울방학_3단원,,,2022-01-03 19:43:11.038,2022-01-03 19:43:11.038,e_navigation,2022.0,1.0,3.0
8392,202201,20220103.0,,,NavigationEvent,NavigatedTo,WebPage,쉬는시간_CUP내역,,WebPage,과목별학교공부_과학_3학년_겨울방학_+전체,,,2022-01-03 19:43:21.853,2022-01-03 19:43:21.853,e_navigation,2022.0,1.0,3.0
8393,202201,20220103.0,,,NavigationEvent,NavigatedTo,WebPage,쉬는시간_재미놀이터,,WebPage,쉬는시간_CUP내역,,,2022-01-03 19:43:22.768,2022-01-03 19:43:22.768,e_navigation,2022.0,1.0,3.0
8394,202201,20220103.0,,,NavigationEvent,NavigatedTo,WebPage,전체메뉴_3학년,,WebPage,쉬는시간_재미놀이터,,,2022-01-03 19:44:22.829,2022-01-03 19:44:22.829,e_navigation,2022.0,1.0,3.0
8395,202201,20220103.0,,,NavigationEvent,NavigatedTo,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,WebPage,전체메뉴_3학년,,,2022-01-03 19:44:47.170,2022-01-03 19:44:47.170,e_navigation,2022.0,1.0,3.0
8396,202201,20220103.0,T0WE90U06002,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 19:44:57.414,2022-01-03 19:44:57.414,e_navigation,2022.0,1.0,3.0
8397,202201,20220103.0,T0WE90U06002,T_AIEXP,NavigationEvent,NavigatedTo,DigitalResource,AI 실험 톡톡,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0WE90U06002,2022-01-03 19:45:07.241,2022-01-03 19:45:07.241,e_navigation,2022.0,1.0,3.0
8398,202201,20220103.0,T0WE90U06004,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 19:49:07.036,2022-01-03 19:49:07.036,e_navigation,2022.0,1.0,3.0
8399,202201,20220103.0,T0WE90U06004,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 19:49:07.692,2022-01-03 19:49:07.692,e_navigation,2022.0,1.0,3.0
8400,202201,20220103.0,T0WE90U06004,T_AIEXP,NavigationEvent,NavigatedTo,DigitalResource,AI 실험 톡톡,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0WE90U06004,2022-01-03 19:49:17.190,2022-01-03 19:49:17.190,e_navigation,2022.0,1.0,3.0
8401,202201,20220103.0,T0WE90U06001,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 19:53:18.148,2022-01-03 19:53:18.148,e_navigation,2022.0,1.0,3.0
8402,202201,20220103.0,T0WE90U06001,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 19:53:18.771,2022-01-03 19:53:18.771,e_navigation,2022.0,1.0,3.0
8403,202201,20220103.0,T0WE90U06001,T_AIEXP,NavigationEvent,NavigatedTo,DigitalResource,AI 실험 톡톡,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0WE90U06001,2022-01-03 19:53:27.609,2022-01-03 19:53:27.609,e_navigation,2022.0,1.0,3.0
8404,202201,20220103.0,T0WE90U06003,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 19:59:26.523,2022-01-03 19:59:26.523,e_navigation,2022.0,1.0,3.0
8405,202201,20220103.0,T0WE90U06003,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 19:59:27.123,2022-01-03 19:59:27.123,e_navigation,2022.0,1.0,3.0
8406,202201,20220103.0,T0WE90U06003,T_AIEXP,NavigationEvent,NavigatedTo,DigitalResource,AI 실험 톡톡,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0WE90U06003,2022-01-03 19:59:34.318,2022-01-03 19:59:34.318,e_navigation,2022.0,1.0,3.0
8407,202201,20220103.0,T0WE90U08005,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 20:04:08.701,2022-01-03 20:04:08.701,e_navigation,2022.0,1.0,3.0
8408,202201,20220103.0,T0WE90U08005,T_AIEXP,NavigationEvent,NavigatedTo,DigitalResource,AI 실험 톡톡,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0WE90U08005,2022-01-03 20:04:17.254,2022-01-03 20:04:17.254,e_navigation,2022.0,1.0,3.0
8409,202201,20220103.0,T0WE90U08002,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 20:08:55.439,2022-01-03 20:08:55.439,e_navigation,2022.0,1.0,3.0
8410,202201,20220103.0,T0WE90U08002,T_AIEXP,NavigationEvent,NavigatedTo,DigitalResource,AI 실험 톡톡,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0WE90U08002,2022-01-03 20:09:06.043,2022-01-03 20:09:06.043,e_navigation,2022.0,1.0,3.0
8411,202201,20220103.0,T0WE90U08004,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 20:10:15.368,2022-01-03 20:10:15.368,e_navigation,2022.0,1.0,3.0
8412,202201,20220103.0,T0WE90U08004,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 20:10:15.933,2022-01-03 20:10:15.933,e_navigation,2022.0,1.0,3.0
8413,202201,20220103.0,T0WE90U08004,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 20:10:16.464,2022-01-03 20:10:16.464,e_navigation,2022.0,1.0,3.0
8414,202201,20220103.0,T0WE90U08004,T_AIEXP,NavigationEvent,NavigatedTo,DigitalResource,AI 실험 톡톡,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0WE90U08004,2022-01-03 20:10:24.268,2022-01-03 20:10:24.268,e_navigation,2022.0,1.0,3.0
8415,202201,20220103.0,T0WE90U09003,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 20:15:58.927,2022-01-03 20:15:58.927,e_navigation,2022.0,1.0,3.0
8416,202201,20220103.0,T0WE90U09003,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 20:15:59.577,2022-01-03 20:15:59.577,e_navigation,2022.0,1.0,3.0
8417,202201,20220103.0,T0WE90U09003,T_AIEXP,NavigationEvent,NavigatedTo,DigitalResource,AI 실험 톡톡,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0WE90U09003,2022-01-03 20:16:10.810,2022-01-03 20:16:10.810,e_navigation,2022.0,1.0,3.0
8418,202201,20220103.0,T0WE90U09002,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 20:21:01.974,2022-01-03 20:21:01.974,e_navigation,2022.0,1.0,3.0
8419,202201,20220103.0,T0WE90U09002,T_AIEXP,NavigationEvent,NavigatedTo,DigitalResource,AI 실험 톡톡,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0WE90U09002,2022-01-03 20:21:14.469,2022-01-03 20:21:14.469,e_navigation,2022.0,1.0,3.0
8420,202201,20220103.0,T0WE90U09002,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 20:22:48.292,2022-01-03 20:22:48.292,e_navigation,2022.0,1.0,3.0
8421,202201,20220103.0,T0WE90U09002,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 20:22:48.935,2022-01-03 20:22:48.935,e_navigation,2022.0,1.0,3.0
8422,202201,20220103.0,T0WE90U09002,T_AIEXP,NavigationEvent,NavigatedTo,DigitalResource,AI 실험 톡톡,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0WE90U09002,2022-01-03 20:22:53.360,2022-01-03 20:22:53.360,e_navigation,2022.0,1.0,3.0
8423,202201,20220103.0,,,SessionEvent,Resumed,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,,,,,2022-01-03 20:23:59.562,2022-01-03 20:23:59.562,e_session,2022.0,1.0,3.0
8424,202201,20220103.0,,,SessionEvent,Paused,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,,,,,2022-01-03 20:23:59.562,2022-01-03 20:23:59.562,e_session,2022.0,1.0,3.0
8425,202201,20220103.0,T0WE90U09002,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 20:25:41.658,2022-01-03 20:25:41.658,e_navigation,2022.0,1.0,3.0
8426,202201,20220103.0,T0WE90U09002,T_AIEXP,NavigationEvent,NavigatedTo,DigitalResource,AI 실험 톡톡,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0WE90U09002,2022-01-03 20:25:46.564,2022-01-03 20:25:46.564,e_navigation,2022.0,1.0,3.0
8427,202201,20220103.0,T0WE90U09002,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 20:26:58.621,2022-01-03 20:26:58.621,e_navigation,2022.0,1.0,3.0
8428,202201,20220103.0,T0WE90U09002,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 20:26:59.237,2022-01-03 20:26:59.237,e_navigation,2022.0,1.0,3.0
8429,202201,20220103.0,T0WE90U09002,T_AIEXP,NavigationEvent,NavigatedTo,DigitalResource,AI 실험 톡톡,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0WE90U09002,2022-01-03 20:27:03.442,2022-01-03 20:27:03.442,e_navigation,2022.0,1.0,3.0
8430,202201,20220103.0,,,SessionEvent,Paused,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,,,,,2022-01-03 20:27:39.750,2022-01-03 20:27:39.750,e_session,2022.0,1.0,3.0
8431,202201,20220103.0,,,SessionEvent,Resumed,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,,,,,2022-01-03 20:27:39.750,2022-01-03 20:27:39.750,e_session,2022.0,1.0,3.0
8432,202201,20220103.0,T0WE90U09001,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 20:31:41.188,2022-01-03 20:31:41.188,e_navigation,2022.0,1.0,3.0
8433,202201,20220103.0,T0WE90U09001,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 20:31:41.869,2022-01-03 20:31:41.869,e_navigation,2022.0,1.0,3.0
8434,202201,20220103.0,T0WE90U09001,T_AIEXP,NavigationEvent,NavigatedTo,DigitalResource,AI 실험 톡톡,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0WE90U09001,2022-01-03 20:31:51.686,2022-01-03 20:31:51.686,e_navigation,2022.0,1.0,3.0
8435,202201,20220103.0,T0WE90U09001,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-03 20:33:44.473,2022-01-03 20:33:44.473,e_navigation,2022.0,1.0,3.0
8436,202201,20220103.0,T0WE90U09001,T_AIEXP,NavigationEvent,NavigatedTo,DigitalResource,AI 실험 톡톡,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0WE90U09001,2022-01-03 20:33:53.641,2022-01-03 20:33:53.641,e_navigation,2022.0,1.0,3.0
8437,202201,20220103.0,,,SessionEvent,Resumed,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,,,,,2022-01-03 20:35:43.372,2022-01-03 20:35:43.372,e_session,2022.0,1.0,3.0
8438,202201,20220103.0,,,SessionEvent,Paused,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,,,,,2022-01-03 20:35:43.372,2022-01-03 20:35:43.372,e_session,2022.0,1.0,3.0
8439,202201,20220104.0,T0WE90U09001,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-04 08:30:01.938,2022-01-04 08:30:01.938,e_navigation,2022.0,1.0,4.0
8440,202201,20220104.0,T0WE90U09001,T_AIEXP,NavigationEvent,NavigatedTo,DigitalResource,AI 실험 톡톡,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0WE90U09001,2022-01-04 08:30:07.904,2022-01-04 08:30:07.904,e_navigation,2022.0,1.0,4.0
8441,202201,20220104.0,T0WE90U11005,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-04 08:34:35.380,2022-01-04 08:34:35.380,e_navigation,2022.0,1.0,4.0
8442,202201,20220104.0,T0WE90U11005,T_AIEXP,NavigationEvent,NavigatedTo,DigitalResource,AI 실험 톡톡,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0WE90U11005,2022-01-04 08:34:42.301,2022-01-04 08:34:42.301,e_navigation,2022.0,1.0,4.0
8443,202201,20220104.0,T0WE90U11005,T_AIEXP,NavigationEvent,NavigatedTo,DigitalResource,AI 실험 톡톡,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0WE90U11005,2022-01-04 08:37:59.283,2022-01-04 08:37:59.283,e_navigation,2022.0,1.0,4.0
8444,202201,20220104.0,T0WE90U11003,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-04 08:41:35.544,2022-01-04 08:41:35.544,e_navigation,2022.0,1.0,4.0
8445,202201,20220104.0,T0WE90U11003,T_AIEXP,NavigationEvent,NavigatedTo,DigitalResource,AI 실험 톡톡,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0WE90U11003,2022-01-04 08:41:45.795,2022-01-04 08:41:45.795,e_navigation,2022.0,1.0,4.0
8446,202201,20220104.0,T0WE90U14003,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-04 08:48:10.519,2022-01-04 08:48:10.519,e_navigation,2022.0,1.0,4.0
8447,202201,20220104.0,T0WE90U14003,T_AIEXP,NavigationEvent,NavigatedTo,DigitalResource,AI 실험 톡톡,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0WE90U14003,2022-01-04 08:48:19.090,2022-01-04 08:48:19.090,e_navigation,2022.0,1.0,4.0
8448,202201,20220104.0,,,SessionEvent,Paused,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,,,,,2022-01-04 08:48:48.903,2022-01-04 08:48:48.903,e_session,2022.0,1.0,4.0
8449,202201,20220104.0,,,SessionEvent,Resumed,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,,,,,2022-01-04 08:48:48.903,2022-01-04 08:48:48.903,e_session,2022.0,1.0,4.0
8450,202201,20220104.0,T0WE90U14003,T_AIEXP,NavigationEvent,NavigatedTo,DigitalResource,AI 실험 톡톡,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0WE90U14003,2022-01-04 08:53:35.647,2022-01-04 08:53:35.647,e_navigation,2022.0,1.0,4.0
8451,202201,20220104.0,,,SessionEvent,Resumed,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,,,,,2022-01-04 08:55:05.450,2022-01-04 08:55:05.450,e_session,2022.0,1.0,4.0
8452,202201,20220104.0,,,SessionEvent,Paused,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,,,,,2022-01-04 08:55:05.450,2022-01-04 08:55:05.450,e_session,2022.0,1.0,4.0
8453,202201,20220104.0,T0WE90U14004,T_AIEXP,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-04 09:00:34.174,2022-01-04 09:00:34.174,e_navigation,2022.0,1.0,4.0
8454,202201,20220104.0,T0WE90U14004,T_AIEXP,NavigationEvent,NavigatedTo,DigitalResource,AI 실험 톡톡,메뉴 인덱스 : 1,DigitalResource,인트로,메뉴 인덱스 : 0,T0WE90U14004,2022-01-04 09:00:43.627,2022-01-04 09:00:43.627,e_navigation,2022.0,1.0,4.0
8455,202201,20220104.0,,,NavigationEvent,NavigatedTo,WebPage,오늘의학습_2022년01월04일_1페이지,,WebPage,특별학습_2관_디지털 체험과학_AI 실험 톡톡,,,2022-01-04 09:01:31.113,2022-01-04 09:01:31.113,e_navigation,2022.0,1.0,4.0
8456,202201,20220104.0,,,NavigationEvent,NavigatedTo,WebPage,오늘의학습_밀크T캘린더_2022년_1월,,WebPage,오늘의학습_2022년01월04일_1페이지,,,2022-01-04 09:01:36.253,2022-01-04 09:01:36.253,e_navigation,2022.0,1.0,4.0
8457,202201,20220104.0,,,NavigationEvent,NavigatedTo,WebPage,오늘의학습_밀크T캘린더_2021년_12월,,WebPage,오늘의학습_밀크T캘린더_2022년_1월,,,2022-01-04 09:01:39.822,2022-01-04 09:01:39.822,e_navigation,2022.0,1.0,4.0
8458,202201,20220104.0,T0ME32U05011,T_EBOOK_B,NavigationEvent,NavigatedTo,SoftwareApplication,kr.co.chunjae.android.cjhtmlplayer,노드 Html 학습창,WebPage,오늘의학습_밀크T캘린더_2021년_12월,,,2022-01-04 09:01:51.648,2022-01-04 09:01:51.648,e_navigation,2022.0,1.0,4.0
